Record ID	Creator of the record ID 	Creator of the record	Checked	Corpus name	Corpus ID number	Corpus ID numeric	SEG number	Location > ID 	Location >	Geolocation	Position certainty	Geography notes	Reuse	Archaeological context	Mound	Material category	Stone	Origin of stone	Object category	Preservation	Decoration	Relief decoration	Architectural relief	Figural relief	Decoration notes	Visual record availability	Start Year	End Year	Relative Date	Century	Dialect	Latin	Language form	Script	Layout	Document typology	Public documents	Private documents	Document typology notes	Extent of lines	Administrative keywords ID 	Administrative keywords	Formulaic keywords ID 	Formulaic keywords	Honorific keywords ID 	Honorific keywords	Religious keywords ID 	Religious keywords	Epithet > ID 	Epithet >	Collective group names ID 	Collective group names	Geographic names ID 	Geographic names	Imperial titulature	Currency	Person > ID 	Person >	Visual documentation
6116	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	303	20303		6103	Unknown - - Odessos	p POINT(27.9148865 43.2011717)	3 Region	Now in the museum in Varna	No	N/A	No	Stone	Limestone		Stele	3 Heavily damaged	4 N/A					Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		5		1920	Chairete						No	Yes	6118	Zosim[?], child of, partner of, grandchild of							
6119	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	304	20304		6103	Unknown - - Odessos	p POINT(27.9162598 43.2091797)	4 Uncertain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		1		1919	Chaire						No	No									
6437	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	340	20340		6172	Nesebar - Mesambria - Mesambria	p POINT(27.7236557 42.6600954)	2 Vicinity	Formerly kept in the church of St. John Baptist	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	2 Figural		Group of people	There are only rests of the anaglyph	Yes					Doric	No	Prose		Irregular	Private		Funerary		4		1919	Chaire						No	No	6438	Anneion, child of, partner of Panchares, grandchild of							
6439	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	340 bis	20340.2		6172	Nesebar - Mesambria - Mesambria	p POINT(27.7217674 42.6600954)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		4		1919	Chaire						No	No	6440|6441	Asiatikos, child of Serapion, partner of Titha, grandchild of|Titha, child of Dionysios, partner of Asiatikos, grandchild of							
6443	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	342	20342		6172	Nesebar - Mesambria - Mesambria	p POINT(27.7225399 42.6602216)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	9 Undeterminable	4 N/A					No						No	Prose		Irregular	Private		Funerary		4		1919	Chaire		2325	hierea				No	No	6444	Agesila, child of Ploution, partner of, grandchild of						
6447	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	343 bis	20343.2		6172	Nesebar - Mesambria - Mesambria	p POINT(27.7225399 42.6604741)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		4		1919|1930	Chaire|Parodita,Parodeita						No	No	6449	Dionysios, child of Apellas, partner of, Herakleotes, grandchild of							
6450	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	343 ter	20343.3		6172	Nesebar - Mesambria - Mesambria	p POINT(27.723999 42.6598429)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural|1 Architectural / Ornamental	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No									
6460	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	345|5119	20345		6172	Nesebar - Mesambria - Mesambria	p POINT(27.6494122 42.6448188)	2 Vicinity	Found in village Aheloj, but is attributed to Mesambria	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	3 Other|2 Figural		Sitting woman|Group of people	4 anaglyphs: 1) Diana (Hecate) with dogs and eagles, 2) group of standing persons: Iulia Neikiou and servants, 3) Hecate (or the death Iuolia as Hekate) with torches, sitting in a wagon, that is ascending to the gods, 4) two dogs lacerating a hare 	Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		7		1930|1919	Parodita,Parodeita|Chaire		13356	Hecate			2071	Mesambria Pontica	No	No	6461	Iulia, child of Neikias, partner of, grandchild of					
6508	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	346	20346		6172	Nesebar - Mesambria - Mesambria	p POINT(27.7352428 42.6591486)	2 Vicinity	Found in the ancient necropolis.	No	Funerary	Yes	Stone			Stele	3 Heavily damaged	4 N/A				part of a sarcophagus	Yes			Roman			No	Verse	Roman style	Irregular	Private		Funerary		6	1846	Polis	1930|1919	Parodita,Parodeita|Chaire		1884	Moirai				No	Yes	6509	Flabios (Flaouios, Flavios), Felix, child of, partner of, grandchild of					
9324	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	466	20466		8044	Sozopol - Apollonia - Apollonia	p POINT(27.6941729 42.4237733)	2 Vicinity	"Found ""in the city"""	No	N/A	No	Stone			Stele	4 Almost destroyed	1 Relief	2 Figural		Horse   rider		Yes			Roman			No	Prose		Irregular	Private		Funerary		4		1919|1930	Chaire|Parodita,Parodeita						No	No	9325	Markos, child of Kotys, partner of, grandchild of Markos							
9368	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	472	20472		8044	Sozopol - Apollonia - Apollonia	p POINT(27.7064037 42.3878073)	2 Vicinity	Found south of Sozopol, in a place, where were ruins of more buildings.	No	N/A	No	Stone			Stele	9 Undeterminable	4 N/A					No						No	Prose		Irregular	Private		Funerary		1		1919|1930	Chaire|Parodita,Parodeita						No	No									
3101	1793	Kobierska, Marketa	Yes	IG Bulg 2	494	30494		3852	Mezdra - Kaleto	p POINT(23.71434 43.14621)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	1 Architectural / Ornamental				Yes			Roman			No	Prose		Irregular	Private		Dedicatory		7		1927|1930|1919	Mnema,Mneme|Parodita,Parodeita|Chaire						No	No	4385|4386	Aur[elios], child of, partner of, grandchild of|Aureli[a], child of, partner of, grandchild of							
6496	1793	Kobierska, Marketa	Yes	IG Bulg 2	687|5231	30687		3870	Nikyup - Nikopolis ad Istrum - Nikopolis ad Istrum	p POINT(25.5895185 43.2450152)	2 Vicinity		No	N/A	No	Stone	Limestone		Architectural feature	1 Intact	1 Relief	1 Architectural / Ornamental	Altar			Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		13	1846|1856	Polis|Tamias	1921|4879|1927|1920|1930	Charin|Etheke|Mnema,Mneme|Chairete|Parodita,Parodeita		6497	theoi katachthoneioi				No	Yes	6499|6500|6502	Aurelios, Sabastianos, child of, partner of, grandchild of|Aurelia, Sabine / Sabina, child of, partner of, grandchild of|Nenes, Aurelia, Sabine / Sabina, child of, partner of, grandchild of					
6503	1793	Kobierska, Marketa	Yes	IG Bulg 2	688|5232	30688		3870	Nikyup - Nikopolis ad Istrum - Nikopolis ad Istrum	p POINT(25.5895185 43.2450152)	1 Certain	in the tumulus, E of the Nicopolis necropolis	No	Funerary	Yes	Stone	Limestone		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Altar			Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		13		1919|1930	Chaire|Parodita,Parodeita		6497	theoi katachthoneioi				No	No	6504|6505|6507	Kornelios, Ioulianos, Gaios, child of Neikomedes, partner of, grandchild of|Gaios, Kornelios, Pollio, child of, partner of Oualeria, grandchild of|Kornelia, child of, partner of, grandchild of						
6888	1793	Kobierska, Marketa	Yes	IG Bulg 2	741|5258	30741		6889	Svishtov - - Novae	p POINT(25.3499222 43.6181201)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Floral motive			Yes			Roman			No	Prose		Irregular	Private		Funerary		21		1919|1933|1927	Chaire|Stele|Mnema,Mneme		6497|2325|2732	theoi katachthoneioi|hierea|Hades				No	No	6892|6895|6897|6901|6904	Drakon, Nounechis, child of, partner of, grandchild of|Pakouros, child of, partner of, grandchild of|Hermone, child of, partner of, grandchild of|Mamata, child of, partner of, grandchild of|Sabinianos, child of, partner of Korinthia, grandchild of						
6943	1793	Kobierska, Marketa	Yes	IG Bulg 2	744|5263	30744		6937	Razgrad - Abritus - Abritus	p POINT(26.5466595 43.5261486)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	7 Drawing	1 Relief	1 Architectural / Ornamental	Floral motive			Yes			Roman			No	Prose		Irregular	Private		Funerary		14		1933|1907|1919|1930	Stele|Anetheken|Chaire|Parodita,Parodeita		6497	theoi katachthoneioi				No	No	6946|6947|5026	Eptaporis, child of, partner of Drei[nouzerias]?, grandchild of|Drei[nouzerias]?, child of Bourtheithes, partner of, grandchild of|Maximos, child of, partner of, grandchild of						
7293	1793	Kobierska, Marketa	Yes	IG Bulg 2	813	30813		7149	Devnya - Marcianopolis - Marcianopolis	p POINT(27.58555 43.22529)	2 Vicinity		No	N/A	No	Stone	Limestone		Architectural feature	1 Intact	1 Relief	1 Architectural / Ornamental	Altar			Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		7		1919|1930|7974	Chaire|Parodita,Parodeita|Tymbos		1884	Moirai				No	No	7301	Thyateira, child of Menandros, partner of, grandchild of						
7294	1793	Kobierska, Marketa	Yes	IG Bulg 2	814|5347	30814		7149	Devnya - Marcianopolis - Marcianopolis	p POINT(27.58555 43.22529)	2 Vicinity		No	N/A	No	Stone	Other >		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos|Crown	Funerary portrait		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		18		1933|1919|1930|8347	Stele|Chaire|Parodita,Parodeita|Mnemosyne						No	No	7304|7306	Astrapeia, child of, partner of, grandchild of|Beiktorininos, child of, partner of, grandchild of							
7325	1793	Kobierska, Marketa	Yes	IG Bulg 2	820	30820		7149	Devnya - Marcianopolis - Marcianopolis	p POINT(27.58555 43.22529)	2 Vicinity		No	N/A	No	Stone			Stele	7 Drawing	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		6		1925|1919|1930	Keimai|Chaire|Parodita,Parodeita						No	No	7331	Pren[?], child of Demetrios, partner of, grandchild of							
7339	1793	Kobierska, Marketa	Yes	IG Bulg 2	828|5361	30828		7340	Provadia - - Marcianopolis	p POINT(27.4408436 43.1777986)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	3 Heavily damaged	4 N/A					Yes			Roman			No	Prose		Irregular	Private		Funerary		5		1927|1921|1919|1930	Mnema,Mneme|Charin|Chaire|Parodita,Parodeita						No	No	7341	Agrippeina, child of, partner of, grandchild of							
7425	1793	Kobierska, Marketa	Yes	IG Bulg 2	843|5373	30843		7426	Lyuben Karavelov - - Marcianopolis	p POINT(27.7663994 43.3488064)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	9 Undeterminable	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		5		1920	Chairete						No	No	7428|7429	Divis, Moukatralis, child of, partner of, grandchild of|Zoitha, child of Beithys, partner of, grandchild of							
7430	1793	Kobierska, Marketa	Yes	IG Bulg 2	844	30844		7426	Lyuben Karavelov - - Marcianopolis	p POINT(27.7663994 43.3488064)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	9 Undeterminable	4 N/A					Yes			Roman			No	Prose		Irregular	Private		Funerary		4		1920	Chairete						No	No	7431	Aulousoukos, child of Bithys, partner of Terentios, grandchild of							
7491	1793	Kobierska, Marketa	Yes	IG Bulg 2	864	30864		7487	Silistra - Durostorum - Durostorum	p POINT(27.2649765 44.1186486)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	7 Drawing	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		6		1919|1930	Chaire|Parodita,Parodeita						No	No	7494	Diodotos, child of, partner of, grandchild of							
7530	1793	Kobierska, Marketa	Yes	IG Bulg 2	872	30872		7514	Abrit - - Marcianopolis	p POINT(27.7957106 43.9085601)	2 Vicinity		No	N/A	No	Stone	Limestone		Architectural feature	7 Drawing	1 Relief	1 Architectural / Ornamental	Altar			Yes						No	Prose		Irregular	Private		Dedicatory		10		1930|1919	Parodita,Parodeita|Chaire		6497	theoi katachthoneioi				No	No	7532	Zeines, child of Zordesiosos, partner of, grandchild of						
8977	1793	Kobierska, Marketa	Yes	IG Bulg 3,1	998	40998		7544	Plovdiv - Philippopolis - Philippopolis	p POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Other >		Other	4 Almost destroyed	4 N/A					Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		8	2645	Autokrator	1919|1930	Chaire|Parodita,Parodeita		1883|1860	kyrios|Apollo	7955	Kendreisos / Kendrisos	4232	Neikaios		No	Yes					
9520	1793	Kobierska, Marketa	Yes	IG Bulg 3,1	1006|5446	41006		7544	Plovdiv - Philippopolis - Philippopolis	p POINT(24.7384644 42.1491508)	2 Vicinity		No	Funerary	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes			Roman			Yes	Prose	Roman style	Irregular	Private		Funerary		11		1919|1930	Chaire|Parodita,Parodeita		3340|6497	Dis Manibus|theoi katachthoneioi				No	No	9521|9523|9526	Tiberios, Klaudios, child of, partner of, grandchild of|Tiberios, Klaudios, Preimigenianos, child of, partner of, grandchild of|Silouia / Silvia, Preimigenia, child of, partner of, grandchild of						
9620	1793	Kobierska, Marketa	Yes	IG Bulg 3,1	1009	41009		7544	Plovdiv - Philippopolis - Philippopolis	p POINT(24.74982 42.14727)	2 Vicinity		No	N/A	No	Stone	Other >		Other	3 Heavily damaged	4 N/A					Yes			Roman			No	Prose		Irregular	Private		Funerary		3		1919	Chaire				3356	Neikomedoi		No	No	9621	Telesforos, child of Metrodoros, partner of, Neikomedoi, grandchild of						
10273	2|1793	Janouchova, Petra|Kobierska, Marketa	Yes	IG Bulg 3,1	1320|5496	41320		10274	Kozarsko - - Philippopolis	p POINT(24.4205475 42.0591071)	2 Vicinity	place called Manastirski metoh	No	N/A	No	Stone	Marble		Architectural feature	1 Intact	1 Relief	1 Architectural / Ornamental	Altar|Floral motive|Architectural moulding			Yes			Roman			No	Prose	Roman style	Irregular	Private		Dedicatory		8	7876	Kleronomos	1907|1927|1920|1930	Anetheken|Mnema,Mneme|Chairete|Parodita,Parodeita						No	No	10277|10278	Affe, child of Kokeios, partner of, grandchild of|Hippias, child of Kokeios, partner of, grandchild of						
7045	2	Janouchova, Petra	Yes	IG Bulg 3,2	1605	51605		6671	Stara Zagora - Augusta Traiana - Augusta Traiana	p POINT(25.6033802 42.4173104)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Architectural moulding|Naiskos|Other > notes	Sitting woman|Standing person	standing niche, with smaller relief with mother and daughter funeral scene	Yes			Roman			No	Prose		Irregular	Private		Funerary		9		1903|1933|3446|1919|1930	Agathe tyche|Stele|Anestesen|Chaire|Parodita,Parodeita						No	No	7049	Aurelia, Krispeina, child of Ioulianos, partner of, grandchild of							
7236	2	Janouchova, Petra	Yes	IG Bulg 3,2	1636	51636		7237	Izvorovo - - Augusta Traiana	p POINT(25.3227139 42.281881)	1 Certain	Litova mogila, 1km S from Izvorovo	No	Funerary	Yes	Stone	Marble		Stele	3 Heavily damaged	1 Relief	2 Figural		Sitting woman|Standing person	funerary scene?	Yes						No	Prose		Irregular	Private		Funerary		4		1907|1919	Anetheken|Chaire						No	No	7239	Ze[?], child of, partner of, grandchild of							
8346	2	Janouchova, Petra	Yes	IG Bulg 3,2	1776 Kabyle 39	51776		8341	Kabile - Kabyle - Augusta Traiana	p POINT(26.4810848 42.5506144)	3 Region	reused in modern village of Kabile, but originally from ancient Kabyle.	Yes	Secondary	No	Stone	Marble		Architectural feature	5 Squeeze	1 Relief	1 Architectural / Ornamental	Altar|Floral motive		architrave	No			Roman			No	Prose	Roman style	Irregular	Private		Funerary	Funerary inscription, made by doctor, maybe Greek, talking inscription	8	1837	Iatros	1919|1930|7974|1921|8347	Chaire|Parodita,Parodeita|Tymbos|Charin|Mnemosyne		6497|1868	theoi katachthoneioi|bomos				No	No	8349	Alexandros, child of Dilaes/Dilles, partner of, grandchild of					
8507	2	Janouchova, Petra	Yes	IG Bulg 3,2	1828	51828		8508	Kamilski Dol - Valche Pole - - Hadrianopolis	p POINT(26.0572958 41.5987884)	2 Vicinity	place Tri chuky with three mounds	No	Funerary	Yes	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural|1 Architectural / Ornamental	Architectural moulding	Horse   rider		Yes						No	Prose		Irregular	Private		Funerary		5		1903|1907|1919|1930	Agathe tyche|Anetheken|Chaire|Parodita,Parodeita						No	No	8509|8510	Bendis, child of Apollodoros, partner of, grandchild of|Apollodoros, child of Bendis, partner of, grandchild of							
11573	2|1793	Janouchova, Petra|Kobierska, Marketa	Yes	IG Bulg 3,2	1867|5657 ter	51867		11554	Malko Tarnovo - - Anchialos	p POINT(27.525816 41.9795281)	3 Region	reused in a school	Yes	Secondary	No	Stone	Marble		Stele	9 Undeterminable	4 N/A					Yes			Roman			No	Verse	Roman style	Irregular	Private		Funerary	Inscription addressed to the passing-by stranger, dedicated to anonymous ( maybe Romanized) man and mother of the dedicant, who had built a grave.	3	2635	Xenos	7974|1919	Tymbos|Chaire						No	No	11575	[?]bianos, child of, partner of, grandchild of						
9131	2	Janouchova, Petra	Yes	IG Bulg 4	1957	61957		8901	Serdica - Serdica - Serdica	p POINT(23.3310127 42.6965515)	3 Region		Yes	Secondary	No	Stone	Limestone		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Architectural moulding	Funerary portrait		Yes			Roman			No	Prose		Irregular	Private		Funerary		10		1920|1930	Chairete|Parodita,Parodeita						No	No	9132|9134|9136|6564	Neiketes, child of Asklepiades, partner of, grandchild of|Theofile, child of, partner of Asklepiades, grandchild of|Asklepos ?, child of, partner of, grandchild of|Chrestos, child of, partner of, grandchild of							
9143	2	Janouchova, Petra	Yes	IG Bulg 4	1960|1033	61960		8901	Serdica - Serdica - Serdica	p POINT(23.3248973 42.6976239)	2 Vicinity		No	N/A	No	Stone			N/A	7 Drawing	4 N/A					No			Roman			No	Prose	Roman style	Irregular	Private		Funerary	If someone else uses this grave, will pay money to the city.	9	1846	Polis	1919|1930	Chaire|Parodita,Parodeita						No	Yes	4830|9145	Aurelios, Diogenes, child of, partner of, grandchild of|Markiane, child of, partner of, grandchild of						
9154	2	Janouchova, Petra	Yes	IG Bulg 4	1963	61963		8901	Serdica - Serdica - Serdica	p POINT(23.3309269 42.6965042)	3 Region		Yes	Secondary	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental	Architectural moulding|Floral motive			Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		7		1919|1930|1932	Chaire|Parodita,Parodeita|Sema						No	No	9159|9162	Eptesykos, child of Thintas, partner of, grandchild of|Deskter, child of Salas, partner of, grandchild of							
9306	2	Janouchova, Petra	Yes	IG Bulg 4	2006	62006		9307	Pancharevo - - Serdica	p POINT(23.4120369 42.5958073)	1 Certain	Roman bath	No	Habitation	No	Stone	Marble		Architectural feature	1 Intact	1 Relief	1 Architectural / Ornamental	Altar			Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		7		1927|1921|1919|1930	Mnema,Mneme|Charin|Chaire|Parodita,Parodeita		1878|9308	heros|Alfios				No	No	9310	Fortounatos, child of, partner of Arethouse, grandchild of						
10372	1792	Ctibor, Jan	Yes	IG Bulg 4	2085	62085		9659	Kyustendil - Pautalia - Pautalia	p POINT(22.6939344 42.2867069)	2 Vicinity		No	N/A	No	Stone	Other >	Syenite	Other	7 Drawing	4 N/A				Sarcophagus, now lost.	Yes						No	Prose		Irregular	Private		Funerary		5		1919|1930	Chaire|Parodita,Parodeita		6497|1880	theoi katachthoneioi|hiereus				No	No	10382|10383	Filippos, child of Patrikios, partner of, grandchild of|Aurelios, child of Patrikios, partner of, grandchild of						
9240	2	Janouchova, Petra	Yes	IG Bulg 4	2109	62109		9241	Butrointsi - - Pautalia	p POINT(22.7426434 42.8508622)	2 Vicinity	Bekrin grob near the village, not precisely in a mound, but the place name could be indication, Vasiliev, BIAB (Izvestia na balgarski archaoligicheski institut) 14, 1940/42, 266, fig. 359	No	Funerary	Yes	Stone	Marble		Stele	4 Almost destroyed	1 Relief	1 Architectural / Ornamental				Yes			Roman			No	Prose		Irregular	Private		Funerary		4		1930|1920	Parodita,Parodeita|Chairete						No	No	9243	Loukios, Aufidios, child of, partner of, grandchild of							
10651	1792	Ctibor, Jan	Yes	IG Bulg 4	2194	62194		10625	Konjavo - Spinopara - Pautalia	p POINT(22.7828979 42.3239049)	2 Vicinity		No	N/A	No	Stone	Other >	syenite	Architectural feature	9 Undeterminable	4 N/A				Altar	No			Roman			No	Prose	Roman style	Irregular	Private		Funerary	???	8		1930|1919	Parodita,Parodeita|Chaire						No	No	10653	[?]as, child of Moukazenis, partner of, Stronylenos, grandchild of							
10807	1792	Ctibor, Jan	Yes	IG Bulg 4	2237	62237		10802	Blagoevgrad - Scaptopara - Pautalia	p POINT(23.0788422 42.0135909)	3 Region		Yes	Secondary	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Naiskos			Yes			Roman			No	Prose		Irregular	Private		Dedicatory|Funerary	???	6		1928|1920|1930	Mnemeion|Chairete|Parodita,Parodeita						No	No	10808	Loukianos, child of Loukios, partner of, grandchild of							
11688	1793	Kobierska, Marketa	Yes	IG Bulg 5	5061	75061		3846	Varna - Odessos - Odessos	p POINT(27.9145432 43.2131833)	1 Certain	"Found in the junction of Asen Zlatarov and 9-ti Septemvri St., Varna, in refectory ""Zlatnoto pile"""	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		3		1920	Chairete						No	No	11689|11690	Apellas, child of Kleanor, partner of Zoumama, grandchild of|Zoumama, child of Agathenor, partner of Apellas, grandchild of							
11691	1793	Kobierska, Marketa	Yes	IG Bulg 5	5062	75062		3846	Varna - Odessos - Odessos	p POINT(27.9130197 43.2135117)	3 Region	"Found in the subway at ""Dom na narodnija flot"", Varna"	Yes	Secondary	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Crowning		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		2		1920	Chairete						No	No	11693|11694	Sosandrion, child of Stamis, partner of Apon, grandchild of|Apon, child of Glaukios, partner of Sosandrion, grandchild of							
11695	1793	Kobierska, Marketa	Yes	IG Bulg 5	5063	75063		3846	Varna - Odessos - Odessos	p POINT(27.9145861 43.2147315)	1 Certain	Found near the Roman bath in Varna	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		2		1920	Chairete						No	No	11696|11697	Konon, child of Dionysios, partner of Batheis, grandchild of|Batheis, child of Agathenor, partner of Konon, grandchild of							
11700	1793	Kobierska, Marketa	Yes	IG Bulg 5	5066	75066		3846	Varna - Odessos - Odessos	p POINT(27.9145646 43.2158574)	1 Certain	Found in the subway inbuilt in a forum (at the place of a former Roman cemetery)	No	N/A	No	Stone	Limestone		Stele	3 Heavily damaged	1 Relief					Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	11702	Demetrios, child of Teribazos, partner of, grandchild of							
11703	1793	Kobierska, Marketa	Yes	IG Bulg 5	5067	75067		3846	Varna - Odessos - Odessos	p POINT(27.9149294 43.2135117)	1 Certain	Found in Parižka komuna St., Varna	No	N/A	No	Stone	Limestone		Stele	1 Intact	1 Relief	1 Architectural / Ornamental	Naiskos|Floral motive			Yes						No	Prose		Irregular	Private		Funerary		8		1920	Chairete						No	No	11704|11706|11707	Apollonios, child of Apollonios, partner of Zoukaiblosti, grandchild of|Zoukaiblosti, child of Skopiseisos, partner of, grandchild of|Blosti, child of Apollonios, partner of, grandchild of							
11867	1793	Kobierska, Marketa	Yes	IG Bulg 5	5180	75180		11868	Gorna Beshovitsa - - Vicus Trullensium	p POINT(23.8172436 43.2098678)	3 Region	Inbuilt in an Old Christian tomb	Yes	Secondary	No	Stone	Limestone		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos|Geometric motive|Architectural moulding	Horse   rider|Group of people|Standing person		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary	soldier	9	3177|11580	Stratiotes|Polemos	1927|1921|1933|3446|1919|1930	Mnema,Mneme|Charin|Stele|Anestesen|Chaire|Parodita,Parodeita						No	No	11869|11870	Aurelios, Maximos, child of Daezeris, partner of Rhodope, grandchild of|Aurelios, Balerianos (Valerianos, Oualerianos), child of, partner of, grandchild of						
13103	1793	Kobierska, Marketa	Yes	IG Bulg 5	5265	75265		6937	Razgrad - Abritus - Abritus	p POINT(26.5466595 43.5261486)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Crown|Floral motive			Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		8		1921|3446|1919	Charin|Anestesen|Chaire		6497	theoi katachthoneioi				No	No	13104	Ailios, Neikomedes, child of, partner of, grandchild of						
13234	1793	Kobierska, Marketa	Yes	IG Bulg 5	5330	75330		13235	Dobrotich - - Nikopolis ad Istrum - Marcianopolis	p POINT(27.4239349 43.3960674)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Horse   rider		Yes						No	Prose		Irregular	Private		Dedicatory		1		1919	Chaire		1878	heros				No	No								
9262	2	Janouchova, Petra	Yes	IG Bulg 5	5352	75352		9263	Marcianopolis - Marcianopolis - Marcianopolis	p POINT(27.5920773 43.218938)	1 Certain	Mirchev, BSA Varna 11, 1960, 35-36, n. 2, fig. 2., NW from the train station, ancient necropolis, inscription dated to 2nd-3rd c. AD	No	Funerary	Yes	Stone	Marble		Stele	2 Slightly damaged	1 Relief	2 Figural|1 Architectural / Ornamental	Floral motive	Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		5		9264|3446|1920	Steleida|Anestesen|Chairete						No	No	9265	Skythikos, child of Koite, partner of, grandchild of							
13306	1793	Kobierska, Marketa	Yes	IG Bulg 5	5354	75354		7149	Devnya - Marcianopolis - Marcianopolis	p POINT(27.5580668 43.221049)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	3 Heavily damaged	1 Relief					Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		4	12353|1846	Tameion|Polis	1920	Chairete						No	Yes								
13307	1793	Kobierska, Marketa	Yes	IG Bulg 5	5355	75355		7149	Devnya - Marcianopolis - Marcianopolis	p POINT(27.5561786 43.2188442)	1 Certain	Found in amphitheatre of Marcianopolis	No	Habitation	No	Stone	Limestone		Stele	4 Almost destroyed	1 Relief					Yes						No	Prose		Irregular	Private		Dedicatory		3		1919|1930	Chaire|Parodita,Parodeita						No	Yes									
13488	1793	Kobierska, Marketa	Yes	IG Bulg 5	5584	75584		9280	Augusta Traiana - Augusta Traiana - Augusta Traiana	p POINT(25.6878591 42.3887265)	1 Certain	Found in village of Ptaceklinitsa south-east of Augusta Traiana	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	2 Figural		Other > notes	gladiator	Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		2		3441|1921|1919|1930	Mneias|Charin|Chaire|Parodita,Parodeita						No	No									
