Record ID,Creator of the record,Checked,Corpus name,Corpus ID number,Corpus ID numeric,SEG number,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief decoration,Architectural relief,Figural relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet >,Collective group names,Geographic names,Imperial titulature,Currency,Person >,Visual documentation
3200,2,Yes,I Aeg Thrace,406,10406,,3813,p POINT(25.6815934 40.8636797),3 Region,,Yes,Secondary,No,Stone,Other >,poros,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-460,-440,Not Roman,-5,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4722,
3201,2,Yes,I Aeg Thrace,407,10407,,3813,p POINT(25.681572 40.8636634),1 Certain,,No,Funerary,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-450,-400,Not Roman,-5,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4722,
3203,2,Yes,I Aeg Thrace,408,10408,,3813,p POINT(25.6818938 40.8640042),2 Vicinity,,No,Funerary,No,Stone,Other >,poros,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-450,-400,Not Roman,-5,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4723,
3204,2,Yes,I Aeg Thrace,409,10409,,3813,p POINT(25.6822157 40.8638095),3 Region,,Yes,Secondary,No,Stone,Other >,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-450,-400,Not Roman,-5,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4724,
3205,2,Yes,I Aeg Thrace,410,10410,,3813,p POINT(25.6819367 40.8637608),3 Region,,Yes,Secondary,No,Stone,Other >,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-450,-400,Not Roman,-5,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4727,
3206,2,Yes,I Aeg Thrace,411,10411,,3813,p POINT(25.6819797 40.8638095),1 Certain,,No,Funerary,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-399,-350,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,4728,
3208,2,Yes,I Aeg Thrace,412,10412,,3813,p POINT(25.6819797 40.8636959),1 Certain,,No,Funerary,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4730,
3209,2,Yes,I Aeg Thrace,413,10413,,3813,p POINT(25.6765294 40.8675418),2 Vicinity,,No,N/A,No,Stone,Other >,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4731,
3210,2,Yes,I Aeg Thrace,414,10414,,3813,p POINT(25.6818938 40.8633713),3 Region,,Yes,Secondary,No,Stone,Other >,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4732,
3211,2,Yes,I Aeg Thrace,415,10415,,3813,p POINT(25.6771277 40.8672366),2 Vicinity,,No,N/A,No,Stone,Other >,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-399,-350,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4733,
3212,2,Yes,I Aeg Thrace,416,10416,,3813,p POINT(25.6824088 40.863631),1 Certain,,No,Funerary,No,Stone,Other >,,Architectural feature,7 Drawing,4 N/A,,Base,,,Yes,-499,-300,Not Roman,-5|-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4734,
3213,2,Yes,I Aeg Thrace,417,10417,,3813,p POINT(25.6771318 40.8667307),3 Region,,Yes,Secondary,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-399,-350,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4735,
3214,2,Yes,I Aeg Thrace,418,10418,,3813,p POINT(25.6823874 40.8637933),3 Region,,Yes,Secondary,No,Stone,Other >,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-360,-340,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4736,
3215,2,Yes,I Aeg Thrace,419,10419,,3813,p POINT(25.6821942 40.8638906),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-360,-340,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,,,1,,,,,,,,No,No,4738,
3216,2,Yes,I Aeg Thrace,420,10420,,3813,p POINT(25.6824732 40.8638095),1 Certain,,No,Funerary,No,Stone,Other >,poros,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-360,-340,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4739,
3217,2,Yes,I Aeg Thrace,421,10421,,3813,p POINT(25.6821299 40.863631),1 Certain,,No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-350,-300,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,3917,
3218,2,Yes,I Aeg Thrace,422,10422,,3813,p POINT(25.6825161 40.8636634),1 Certain,,No,Funerary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-350,-300,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4741,
3219,2,Yes,I Aeg Thrace,423,10423,,3813,p POINT(25.6821299 40.863777),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,-350,-300,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4742,
3220,2,Yes,I Aeg Thrace,424,10424,,3813,p POINT(25.682044 40.8637121),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-350,-300,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4743,
3221,2,Yes,I Aeg Thrace,425,10425,,3813,p POINT(25.6822586 40.8636959),3 Region,,Yes,Secondary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-350,-300,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4744,
3222,2,Yes,I Aeg Thrace,426,10426,,3813,p POINT(25.6771302 40.8673633),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Standing person,standing man in a toga,Yes,1,199,Roman,1|2,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4746,
3223,2,Yes,I Aeg Thrace,427,10427,,3813,p POINT(25.6820226 40.8635498),1 Certain,,No,Religious/Ritual,No,Stone,Marble,,Architectural feature,2 Slightly damaged,4 N/A,,Base,,,Yes,-399,-300,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,4748,
3224,2,Yes,I Aeg Thrace,428,10428,,3813,p POINT(25.682795 40.8635174),3 Region,,Yes,Secondary,No,Stone,Other >,poros,Architectural feature,1 Intact,,,Base,,,Yes,-350,-300,Not Roman,-4,,No,Undistinguishable,,Irregular,Private,,Funerary|Dedicatory,,1,,,,,,,,No,No,4749,
3225,2,Yes,I Aeg Thrace,429,10429,,3813,p POINT(25.6825161 40.8636959),1 Certain,,No,Funerary,No,Stone,Marble,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-399,-300,Not Roman,-4,,No,Undistinguishable,,Irregular,Uncertain,,,,3,,,,,,,,No,No,,
3226,2,Yes,I Aeg Thrace,430,10430,,3814,p POINT(25.6655645 40.8636148),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-338,-30,Not Roman,-4|-3|-2|-1,,No,Prose,,Irregular,Public,State decrees,,,2,,1908,,,,,,No,No,,
3337,2,Yes,I Aeg Thrace,431,10431,,3814,p POINT(25.6778812 40.8665357),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,100,199,Roman,2,,No,Prose,,Irregular,Private,,Dedicatory,,7,,1907|1922,,1896,,,,No,No,4750,
3339,2,Yes,I Aeg Thrace,432,10432,,3815,p POINT(25.6763792 40.8682557),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Other > notes,,"lines, frame around the text",Yes,100,299,Roman,2|3,,Yes,Prose,,Irregular,Private,,Funerary,only latin,5,,,,3340,,,,No,No,4751|4752,
3344,2,Yes,I Aeg Thrace,433,10433,,3816,p POINT(26.0321474 40.8641665),2 Vicinity,,No,Habitation,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,202,202,Roman,3,,No,Prose,,Irregular,Public,State decrees,,"road work undertaken during the reign of the emperor, Septimius Severus, building decree, milestone",30,,1903|1933,,,,2011|2711|3351,3347|3348,Yes,No,4753|4937|4755,
3352,2,Yes,I Aeg Thrace,434,10434,,3816,p POINT(26.0337782 40.8642963),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,No,-27,476,Roman,-1|1|2|3|4|5,,No,Prose,,Irregular,Public,Other > notes,,horos,3,1835|1836,,,,,,,No,No,,
3353,2,Yes,I Aeg Thrace,435,10435,53:704,3816,p POINT(26.0433054 40.8652375),1 Certain,"Marble altar, damaged on left and bottom; found in 1997 near a modern chapel at the top of the hill of Agios Georgios (ancient Traianopolis). Mentioned by D.Triantaphyllos, AD 53 B2 (1998) [2004] 745/746. Ed.pr. A.Zournatzi, Ancient East and West 2.2 (2003) 328-332 (ph.), who collects the evidence for goldsmiths (χρυσοχόοι, αὐράριοι) in Thrace and in the Roman East (331 note 20), for the cult of Asklepios and Hygieia in Traianopolis (332/333), and for the significance of thermal springs at this site for the cult of healing deities (333-339). A tumulus in Traianopolis may be the grave of a person connected with the local healing cult (339-342). Other epigraphic finds at this site include a boundary stone of sacred land (Dumont-Homolle, Mélanges 440 no. 108 1: ὅρος ἱερᾶς χώρας) and an honorary inscription for Marcus Aurelius ( SEG 45 882) 2. The boundary stone had been associated with mainland holdings of the sanctuary of the Great Gods of Samothrake (cf. IG XII.8 pp. 39/40), but it may refer to the sacred land of the sanctuary on the hill of Agios Georgios 3. Now republished in I.Thrac.Aeg. E435",No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,180,299,Roman,2|3,,No,Prose,,Irregular,Private,,Dedicatory,,5,,1903|1917,,1896|1864|3129,,,,No,No,4756,
3354,2,Yes,I Aeg Thrace,436,10436,,3816,p POINT(26.0306454 40.8629007),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Other > notes|Floral motive,,sun clock,Yes,180,299,Roman,2|3,,No,Prose,,Irregular,Private,,Dedicatory,,10,1824,1916,,2740|3355,,3356,,No,No,4803|4758,
3357,2,Yes,I Aeg Thrace,437,10437,,3816,p POINT(26.0442066 40.8659191),1 Certain,,No,N/A,No,Stone,Marble,,Architectural feature,5 Squeeze,1 Relief,1 Architectural / Ornamental,Base,,,Yes,161,180,Roman,2,,No,Prose,,Irregular,Public,Honorary decrees,,,4,1846,1903,,,,,,Yes,No,4937,
3358,2,Yes,I Aeg Thrace,438,10438,,3816,p POINT(26.031332 40.8634525),3 Region,,Yes,Secondary,No,Stone,Other >,poros,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Base,,,Yes,100,199,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,9,,1919|1930|7974,,,,,,No,No,4760|4761,
3359,2,Yes,I Aeg Thrace,439,10439,,3816,p POINT(26.0309458 40.8624139),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,100,299,Roman,2|3,,No,Prose,,Irregular,Private,,Funerary,,2,,1930,,,,,,No,Yes,,
3360,2,Yes,I Aeg Thrace,440,10440,,3816,p POINT(26.0327053 40.8629332),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,200,399,Roman,3|4,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,No,No,4764,
3401,2,Yes,I Aeg Thrace,441,10441,,3816,p POINT(26.0314608 40.8642639),1 Certain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,400,499,Roman,5,,No,Undistinguishable,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,4766,
3402,2,Yes,I Aeg Thrace,442,10442,,3816,p POINT(26.0319328 40.8632577),2 Vicinity,,No,N/A,No,Stone,Other >,granite,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Other > notes,,cross,Yes,500,599,Roman,6,,No,Undistinguishable,,Irregular,Private,,Funerary,,5,,,,,,,,No,No,4767,
3404,2,Yes,I Aeg Thrace,443,10443,,3816,p POINT(26.0309887 40.8632577),3 Region,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-27,284,Roman,-1|1|2|3,,No,Undistinguishable,,Irregular,Uncertain,,,,1,,,,,,,,No,No,,
3405,2,Yes,I Aeg Thrace,444,10444,,3816,p POINT(26.0441637 40.8659515),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,300,399,Roman,4,,No,Undistinguishable,,Irregular,Uncertain,,,,5,,,,,,,,No,No,,
3406,2,Yes,I Aeg Thrace,445,10445,,3816,p POINT(26.0312462 40.863063),3 Region,,Yes,Secondary,No,Stone,Other >,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Other > notes,,cross,Yes,300,499,Roman,4|5,,No,Undistinguishable,,Irregular,Uncertain,,,,7,,,,,,,,No,No,,
3407,2,Yes,I Aeg Thrace,446,10446,,3817,p POINT(25.873962 40.8457193),3 Region,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,100,199,Roman,2,,No,Prose,,Irregular,Public,Other > notes,,letter of Roman emperor,4,3408,,,,,,,No,No,4768,
3409,2,Yes,I Aeg Thrace,447,10447,,3817,p POINT(25.8724165 40.8447554),3 Region,,No,N/A,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,transcription only,No,202,202,Roman,3,,No,Prose,,Irregular,Public,Other > notes,,"building decree, road building, Septimius Severus, milestone",18,1846|1827,1903|1933,,,,2011,3347,Yes,No,4753|4937|4755|4769,
3410,2,Yes,I Aeg Thrace,448,10448,,3817,p POINT(25.8719873 40.8439762),3 Region,,No,N/A,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,transcription,No,80,120,Roman,1|2,,No,Prose,,Irregular,Public,Other > notes,,horos,7,1835|1836,,,1895|1896,,,2086,No,No,,
3411,2,Yes,I Aeg Thrace,449,10449,46:860,3818,p POINT(25.9047318 40.877699),3 Region,"Marble plaque, broken at the bottom and the upper right side, found at Palagia (Nomos Ebrou), now in the Museum of Komotini. Ed.pr. D.Triantaphyllos, AD 46 (1991) [1996] 345 (text in majuscules); transcription in Αn.Ép. (1995) [1998] no. 1356:",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,1,199,Roman,1|2,,No,Prose,,Irregular,Private,,Dedicatory,freed slave dedication,3,4772,,,,,,,No,No,4770|4771,
3414,2,Yes,I Aeg Thrace,450,10450,,3819,p POINT(25.846917 40.8519185),2 Vicinity,,No,N/A,No,Stone,Other >,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Other > notes,,"lines, frames",Yes,27,284,Roman,-1|1|2|3,,No,Undistinguishable,,Irregular,Private,,Funerary,,3,,1930|1919,,,,,,No,No,4603,
3415,2,Yes,I Aeg Thrace,451,10451,,3820,p POINT(26.1157452 40.8689836),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-250,-200,Not Roman,-3,,No,Prose,,Irregular,Public,Honorary decrees,,,21,1843|2320,1908,1996|2000|1983|1978|2004,1864,,2590,2094,No,No,,
3416,2,Yes,I Aeg Thrace,452,10452,,3820,p POINT(26.1162615 40.8688399),1 Certain,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,4 N/A,,Column,,,No,-27,284,Roman,-1|1|2|3,,No,Undistinguishable,,Irregular,Uncertain,,,,2,,,,,,,,No,No,,
3417,2,Yes,I Aeg Thrace,453,10453,,3821,p POINT(26.1714935 40.8939213),3 Region,,Yes,Secondary,No,Stone,Other >,poros,Architectural feature,4 Almost destroyed,4 N/A,,Column,,,Yes,59,63,Roman,1,,Yes,Prose,,Irregular,Public,Other > notes,,milestone,10,,,,,,,2167,Yes,No,4776|4779,
3418,2,Yes,I Aeg Thrace,454,10454,,3821,p POINT(26.1760426 40.8855835),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,7 Drawing,4 N/A,,Column,,,Yes,235,238,Roman,3,,No,Prose,,Irregular,Public,,Dedicatory,"Milestone inscribed during the reign of Maximinus Thrax and his son, Maximus",8,1846,,,,,2590,,Yes,No,4780|4705,
3419,2,Yes,I Aeg Thrace,455,10455,,3822,p POINT(25.7458162 40.8480018),1 Certain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,83,96,Roman,1,,No,Prose,,Irregular,Public,Other > notes,,emperor letter,11,2309,1903,,,,,3421,Yes,No,4782,
3422,2,Yes,I Aeg Thrace,456,10456,,3822,p POINT(25.7463741 40.848294),3 Region,,Yes,Secondary,No,Stone,Marble,,Architectural feature,8 Lost,4 N/A,,,,sarcophagus,No,180,199,Roman,2,,No,Undistinguishable,,Irregular,Uncertain,,,,1,,,,,,,,No,No,4784,
3424,2,Yes,I Aeg Thrace,457,10457,,3823,p POINT(25.723674 40.9772453),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar|Floral motive,,,Yes,200,299,Roman,3,,No,Prose,,Irregular,Private,,Dedicatory,,8,,1917,,1860|1883,4046,,,No,No,4785,
3425,2,Yes,I Aeg Thrace,458,10458,,3825,p POINT(26.4962339 41.3503325),3 Region,Didymoteichos,Yes,Secondary,No,Stone,Marble,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Base,,,Yes,-42,-31,Not Roman,-1,,No,Prose,,Irregular,Public,,Dedicatory,,2,1816,,,1876,4047,2011,,No,No,4787,
3426,2,Yes,I Aeg Thrace,459,10459,,3824,p POINT(26.4962769 41.3495915),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,3 Heavily damaged,4 N/A,,Altar,,,Yes,100,299,Roman,2|3,,No,Prose,,Irregular,Private,,Dedicatory,,9,1808,1907,,1860,4048,,3427,No,No,,
3428,2,Yes,I Aeg Thrace,460,10460,,3825,p POINT(26.4964914 41.3487539),3 Region,,No,N/A,No,Stone,Marble,,Architectural feature,3 Heavily damaged,4 N/A,,Column,,,Yes,100,199,Roman,2,,No,Prose,,Irregular,Private,,Dedicatory,,5,,1903,,1883,4048,,,No,No,4788,
3429,2,Yes,I Aeg Thrace,461,10461,,3825,p POINT(26.4950323 41.3483673),3 Region,,No,N/A,No,Stone,Marble,,Architectural feature,4 Almost destroyed,1 Relief,2 Figural,Altar,Standing person,,Yes,200,299,Roman,3,,No,Prose,,Irregular,Private,,Dedicatory,,11,,2351|1917,,1896,,,,No,No,4790,
3430,2,Yes,I Aeg Thrace,462,10462,,3825,p POINT(26.4951611 41.3477552),3 Region,,Yes,Secondary,No,Stone,Marble,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,161,169,Roman,2,,No,Prose,,Irregular,Public,,Dedicatory,,4,1821|1817,,,,,3431,,No,No,4791,
3432,2,Yes,I Aeg Thrace,463,10463,,3825,p POINT(26.4859293 41.3491435),1 Certain,,No,N/A,No,Stone,Marble,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Altar|Floral motive,,,Yes,244,249,Roman,3,,No,Prose,,Irregular,Public,,Dedicatory,,8,1817|1821,1903,,,,3431,,Yes,No,4792,
3433,2,Yes,I Aeg Thrace,464,10464,,3825,p POINT(26.4888525 41.3482707),1 Certain,,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Altar|Floral motive,,,Yes,255,259,Roman,3,,No,Prose,,Irregular,Public,,Dedicatory,,7,1846,1903,,,,3431,,No,No,4793,
3436,2,Yes,I Aeg Thrace,465,10465,,3825,p POINT(26.4974356 41.3485928),1 Certain,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-299,-250,Not Roman,-3,,No,Verse,,Irregular,Private,,Funerary,,11,,7974,,1860,,,3437,No,No,4795|4796,
3438,2,Yes,I Aeg Thrace,466,10466,,3825,p POINT(26.4959335 41.3489794),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental|2 Figural,Architectural moulding,Standing person,gladiator,Yes,200,299,Roman,3,,No,Prose,,Irregular,Private,,Funerary,,16,,1930|1925,,,,2011|3431,3439,No,No,4798,
3440,2,Yes,I Aeg Thrace,467,10467,,3825,p POINT(26.4952898 41.3480451),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental|2 Figural,Architectural moulding,Funerary scene/Symposion,,Yes,100,299,Roman,2|3,,No,Prose,,Irregular,Private,,Funerary,,5,,1921|3441|3446,,,,,,No,No,4799|4800|4801,
3442,2,Yes,I Aeg Thrace,468,10468,,3825,p POINT(26.4945173 41.3491083),3 Region,,Yes,Secondary,No,Stone,,,Stele,9 Undeterminable,4 N/A,,,,,No,-27,284,Roman,-1|1|2|3,,No,Undistinguishable,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,4802,
3444,2,Yes,I Aeg Thrace,469,10469,,3825,p POINT(26.4943027 41.3478196),3 Region,,No,N/A,No,Stone,,,Stele,9 Undeterminable,4 N/A,,,,,No,-27,476,Roman,-1|1|2|3|4|5,,No,Undistinguishable,,Irregular,Uncertain,,,,4,,,,,,,,No,No,,
3445,2,Yes,I Aeg Thrace,470,10470,,3825,p POINT(26.4947748 41.3486573),4 Uncertain,,No,N/A,No,Stone,,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-27,476,Roman,-1|1|2|3|4|5,,No,Undistinguishable,,Irregular,Uncertain,,,,2,,,,,,,,No,No,,
3447,2,Yes,I Aeg Thrace,471,10471,,3825,p POINT(26.4967918 41.3488506),3 Region,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,-27,476,Roman,-1|1|2|3|4|5,,No,Undistinguishable,,Irregular,Uncertain,,,,3,,,,,,,,No,No,,
3448,2,Yes,I Aeg Thrace,472,10472,,3825,p POINT(26.4963627 41.3500104),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-27,476,Roman,-1|1|2|3|4|5,,No,Undistinguishable,Roman style,Irregular,Uncertain,,,,3,,,,,,,,No,No,,
3449,2,Yes,I Aeg Thrace,473,10473,,3825,p POINT(26.4965343 41.3501392),2 Vicinity,,No,N/A,No,Stone,,,Stele,4 Almost destroyed,1 Relief,2 Figural,Floral motive,Standing person,"lower part of a body, feet",Yes,-27,284,Roman,-1|1|2|3,,Yes,Prose,,Irregular,Private,,Dedicatory,princeps,4,,1907,,,,,,No,No,,
3450,2,Yes,I Aeg Thrace,474,10474,,3825,p POINT(26.4952898 41.3484317),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Other > notes,,cross,Yes,499,499,Roman,5,,No,Prose,,Irregular,Private,,Funerary,,7,,,,,,,,No,No,4803,
3452,2,Yes,I Aeg Thrace,475,10475,,3825,p POINT(26.4917278 41.3481096),1 Certain,,No,N/A,No,Stone,Other >,poros,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Other > notes,,cross,Yes,501,501,Roman,6,,No,Prose,,Irregular,Private,,Funerary,,8,,,,,,4806,3454,No,No,4804|4805,
3455,2,Yes,I Aeg Thrace,476,10476,,3826,p POINT(26.5750694 41.3457577),3 Region,,Yes,Secondary,No,Stone,,,Architectural feature,9 Undeterminable,4 N/A,,Column,,,No,100,299,Roman,2|3,,No,Prose,,Irregular,Private,,Dedicatory,,4,,1903|1917,,,,,,No,No,4808,
3456,2,Yes,I Aeg Thrace,477,10477,,3827,p POINT(26.295433 41.1559104),3 Region,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,1 Architectural / Ornamental,Architectural moulding|Floral motive,Standing person,,Yes,100,299,Roman,2|3,,No,Prose,,Irregular,Private,,Dedicatory,,1,,,,1883,,,3348,No,No,,
3457,2,Yes,I Aeg Thrace,478,10478,,3828,p POINT(26.2285709 41.5934929),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos,Horse   rider,,Yes,100,299,Roman,2|3,,No,Prose,,Irregular,Private,,Dedicatory,,4,,1917|1907,,1883|1860,,,,No,No,4809,
3458,2,Yes,I Aeg Thrace,479,10479,,3828,p POINT(26.2267685 41.591182),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,4 Almost destroyed,4 N/A,,Column,,,Yes,100,199,Roman,2,,No,Prose,,Irregular,Private,,Dedicatory,,3,,1903,,1883|1860,,,,No,No,,
3459,2,Yes,I Aeg Thrace,480,10480,,3829,p POINT(26.3330269 41.6294296),2 Vicinity,,No,N/A,No,Stone,,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-27,476,Roman,-1|1|2|3|4|5,,No,Prose,,Irregular,Private,,Funerary,,4,,3441|1921,,,,,,No,No,,
3460,2,Yes,I Aeg Thrace,481,10481,,3830,p POINT(25.4065582 41.1224394),4 Uncertain,,No,N/A,No,Stone,Marble,,Architectural feature,4 Almost destroyed,4 N/A,,Column,,,Yes,-99,99,Roman,-1|1,,No,Undistinguishable,Roman style,Irregular,Private,,Dedicatory,,2,,1903,,1860,,,,No,No,,
3461,2,Yes,I Aeg Thrace,482,10482,,3830,p POINT(25.4065582 41.1224394),4 Uncertain,,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,4 N/A,,Column,,,Yes,-27,476,Roman,-1|1|2|3|4|5,,No,Prose,,Irregular,Private,,Dedicatory,,7,,2351,,1878,,,,No,No,4810|4812,
